month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2022-09,WOODLANDS,4 ROOM,890A,WOODLANDS DR 50,10 TO 12,93,Model A,2017,93 years 11 months,565000
2022-09,WOODLANDS,4 ROOM,573B,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 10 months,576000
2022-09,WOODLANDS,4 ROOM,693A,WOODLANDS AVE 6,10 TO 12,92,Model A,2018,95 years 01 month,578000
2022-10,WOODLANDS,4 ROOM,201,MARSILING DR,10 TO 12,91,New Generation,1980,56 years 11 months,385000
2022-10,WOODLANDS,4 ROOM,429,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,72 years 11 months,420000
2022-10,WOODLANDS,4 ROOM,26,MARSILING DR,10 TO 12,91,New Generation,1977,53 years 09 months,420000
2022-10,WOODLANDS,4 ROOM,787C,WOODLANDS CRES,10 TO 12,100,Model A,1997,74 years,470000
2022-10,WOODLANDS,4 ROOM,786C,WOODLANDS DR 60,10 TO 12,100,Model A,1997,74 years,470000
2022-10,WOODLANDS,4 ROOM,524,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,76 years 06 months,488000
2022-10,WOODLANDS,4 ROOM,604,WOODLANDS DR 42,10 TO 12,92,Model A2,1997,73 years 08 months,488000
2022-10,WOODLANDS,4 ROOM,712,WOODLANDS DR 70,10 TO 12,100,Model A,1996,73 years 03 months,490000
2022-10,WOODLANDS,4 ROOM,783D,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 10 months,530000
2022-10,WOODLANDS,4 ROOM,785C,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 10 months,530000
2022-10,WOODLANDS,4 ROOM,783A,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 10 months,545000
2022-10,WOODLANDS,4 ROOM,573B,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 09 months,570000
2022-10,WOODLANDS,4 ROOM,694A,WOODLANDS DR 62,10 TO 12,93,Model A,2018,95 years,580000
2022-10,WOODLANDS,4 ROOM,574B,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 09 months,600000
2022-11,WOODLANDS,4 ROOM,28,MARSILING DR,10 TO 12,97,New Generation,1977,53 years 07 months,380000
2022-11,WOODLANDS,4 ROOM,337,WOODLANDS AVE 1,10 TO 12,83,Simplified,1985,62 years 01 month,433888
2022-11,WOODLANDS,4 ROOM,617,WOODLANDS AVE 4,10 TO 12,91,Model A2,1998,74 years 06 months,455000
2022-11,WOODLANDS,4 ROOM,759,WOODLANDS AVE 6,10 TO 12,102,Model A,1998,74 years 06 months,455000
2022-11,WOODLANDS,4 ROOM,762,WOODLANDS AVE 6,10 TO 12,101,Model A,1998,74 years 04 months,465000
2022-11,WOODLANDS,4 ROOM,729,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,74 years 02 months,465000
2022-11,WOODLANDS,4 ROOM,763,WOODLANDS AVE 6,10 TO 12,103,Model A,1998,74 years 06 months,470000
2022-11,WOODLANDS,4 ROOM,786B,WOODLANDS DR 60,10 TO 12,91,Model A2,1997,73 years 11 months,470000
2022-11,WOODLANDS,4 ROOM,628B,WOODLANDS RING RD,10 TO 12,100,Model A,1998,75 years,470000
2022-11,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,90,Model A2,1998,74 years 10 months,470000
2022-11,WOODLANDS,4 ROOM,786D,WOODLANDS DR 60,10 TO 12,100,Model A,1997,73 years 10 months,473000
2022-11,WOODLANDS,4 ROOM,771,WOODLANDS DR 60,10 TO 12,101,Model A,1997,74 years 03 months,492000
2022-11,WOODLANDS,4 ROOM,529,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,1999,75 years 10 months,500000
2022-11,WOODLANDS,4 ROOM,12B,MARSILING LANE,10 TO 12,93,Model A,2013,89 years 08 months,503888
2022-11,WOODLANDS,4 ROOM,784C,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 09 months,530000
2022-11,WOODLANDS,4 ROOM,524,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,76 years 05 months,530888
2022-11,WOODLANDS,4 ROOM,783A,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 09 months,533000
2022-11,WOODLANDS,4 ROOM,691A,WOODLANDS DR 73,10 TO 12,93,Model A,2018,94 years 08 months,543888
2022-11,WOODLANDS,4 ROOM,573A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 08 months,547000
2022-11,WOODLANDS,4 ROOM,691C,WOODLANDS DR 73,10 TO 12,93,Model A,2018,94 years 08 months,550888
2022-11,WOODLANDS,4 ROOM,574A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 08 months,570000
2022-11,WOODLANDS,4 ROOM,694B,WOODLANDS DR 62,10 TO 12,92,Model A,2018,94 years 11 months,576000
2022-11,WOODLANDS,4 ROOM,889A,WOODLANDS DR 50,10 TO 12,93,Model A,2017,93 years 09 months,585000
2022-11,WOODLANDS,4 ROOM,693A,WOODLANDS AVE 6,10 TO 12,92,Model A,2018,94 years 11 months,595800
2022-12,WOODLANDS,4 ROOM,8,MARSILING DR,10 TO 12,88,Improved,1976,52 years 02 months,370000
2022-12,WOODLANDS,4 ROOM,429,WOODLANDS ST 41,10 TO 12,84,Simplified,1996,72 years 09 months,402000
2022-12,WOODLANDS,4 ROOM,427,WOODLANDS ST 41,10 TO 12,100,Model A,1997,73 years 04 months,465000
2022-12,WOODLANDS,4 ROOM,622,WOODLANDS DR 52,10 TO 12,102,Model A,1998,74 years 09 months,475000
2022-12,WOODLANDS,4 ROOM,702,WOODLANDS DR 40,10 TO 12,100,Model A,1996,73 years 01 month,485000
2022-12,WOODLANDS,4 ROOM,735,WOODLANDS CIRCLE,10 TO 12,102,Model A,1998,74 years 03 months,488888
2022-12,WOODLANDS,4 ROOM,706,WOODLANDS DR 40,10 TO 12,99,Model A,1996,72 years 11 months,495000
2022-12,WOODLANDS,4 ROOM,12A,MARSILING LANE,10 TO 12,93,Model A,2013,89 years 07 months,510000
2022-12,WOODLANDS,4 ROOM,783C,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 08 months,520000
2022-12,WOODLANDS,4 ROOM,693A,WOODLANDS AVE 6,10 TO 12,93,Model A,2018,94 years 10 months,547000
2022-12,WOODLANDS,4 ROOM,574B,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 08 months,550000
2022-12,WOODLANDS,4 ROOM,574B,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 07 months,576888
2022-12,WOODLANDS,4 ROOM,694C,WOODLANDS DR 62,10 TO 12,93,Model A,2018,94 years 10 months,586800
2022-12,WOODLANDS,4 ROOM,693A,WOODLANDS AVE 6,10 TO 12,92,Model A,2018,94 years 10 months,590888
2023-01,WOODLANDS,4 ROOM,12C,MARSILING LANE,10 TO 12,93,Model A,2013,89 years 07 months,518000
2023-01,WOODLANDS,4 ROOM,792,WOODLANDS AVE 6,10 TO 12,100,Model A,1997,73 years 11 months,508888
2023-01,WOODLANDS,4 ROOM,723,WOODLANDS AVE 6,10 TO 12,102,Model A,1997,73 years 06 months,483000
2023-01,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,96,Model A2,1998,74 years 07 months,470888
2023-01,WOODLANDS,4 ROOM,744,WOODLANDS CIRCLE,10 TO 12,102,Model A,1998,74 years 02 months,465000
2023-01,WOODLANDS,4 ROOM,521,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,76 years 06 months,525000
2023-01,WOODLANDS,4 ROOM,515,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,75 years 03 months,545000
2023-01,WOODLANDS,4 ROOM,517,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,76 years 09 months,510000
2023-01,WOODLANDS,4 ROOM,511,WOODLANDS DR 14,10 TO 12,107,Premium Apartment,1999,75 years 03 months,545000
2023-01,WOODLANDS,4 ROOM,523,WOODLANDS DR 14,10 TO 12,102,Premium Apartment,2000,76 years 05 months,523000
2023-01,WOODLANDS,4 ROOM,573A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 07 months,570000
2023-01,WOODLANDS,4 ROOM,544,WOODLANDS DR 16,10 TO 12,100,Model A,2000,76 years 07 months,492000
2023-01,WOODLANDS,4 ROOM,573B,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 06 months,582000
2023-01,WOODLANDS,4 ROOM,574B,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 06 months,570000
2023-01,WOODLANDS,4 ROOM,573A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 05 months,585000
2023-01,WOODLANDS,4 ROOM,537,WOODLANDS DR 16,10 TO 12,100,Model A,2000,76 years 08 months,500000
2023-01,WOODLANDS,4 ROOM,574A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 06 months,550000
2023-01,WOODLANDS,4 ROOM,705,WOODLANDS DR 40,10 TO 12,100,Model A,1996,72 years 10 months,490000
2023-01,WOODLANDS,4 ROOM,619,WOODLANDS DR 52,10 TO 12,91,Model A2,1998,74 years 08 months,460000
2023-01,WOODLANDS,4 ROOM,772,WOODLANDS DR 60,10 TO 12,101,Model A,1997,73 years 11 months,469000
2023-01,WOODLANDS,4 ROOM,694C,WOODLANDS DR 62,10 TO 12,92,Model A,2018,94 years 09 months,565000
2023-01,WOODLANDS,4 ROOM,691B,WOODLANDS DR 73,10 TO 12,93,Model A,2018,94 years 06 months,600000
2023-01,WOODLANDS,4 ROOM,690E,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,80 years 02 months,470000
2023-01,WOODLANDS,4 ROOM,644,WOODLANDS RING RD,10 TO 12,101,Model A,1998,74 years 06 months,495000
2023-01,WOODLANDS,4 ROOM,665,WOODLANDS RING RD,10 TO 12,86,Model A2,2000,76 years 09 months,465000
2023-01,WOODLANDS,4 ROOM,843,WOODLANDS ST 82,10 TO 12,104,Model A,1994,70 years 06 months,498000
2023-01,WOODLANDS,4 ROOM,856,WOODLANDS ST 83,10 TO 12,106,Model A,1996,72 years 03 months,480000
2023-02,WOODLANDS,4 ROOM,34,MARSILING DR,10 TO 12,98,New Generation,1978,54 years 11 months,384000
2023-02,WOODLANDS,4 ROOM,736,WOODLANDS CIRCLE,10 TO 12,101,Model A,1998,74 years 01 month,510000
2023-02,WOODLANDS,4 ROOM,787C,WOODLANDS CRES,10 TO 12,100,Model A,1997,73 years 07 months,475000
2023-02,WOODLANDS,4 ROOM,573B,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 05 months,565000
2023-02,WOODLANDS,4 ROOM,573C,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 04 months,553000
2023-02,WOODLANDS,4 ROOM,704,WOODLANDS DR 40,10 TO 12,100,Model A,1996,72 years 08 months,540000
2023-02,WOODLANDS,4 ROOM,889C,WOODLANDS DR 50,10 TO 12,93,Model A,2017,93 years 06 months,588888
2023-02,WOODLANDS,4 ROOM,889B,WOODLANDS DR 50,10 TO 12,93,Model A,2017,93 years 05 months,558000
2023-02,WOODLANDS,4 ROOM,686B,WOODLANDS DR 73,10 TO 12,94,Premium Apartment,2003,79 years 01 month,482000
2023-02,WOODLANDS,4 ROOM,666,WOODLANDS RING RD,10 TO 12,87,Model A2,2000,76 years 09 months,470000
2023-02,WOODLANDS,4 ROOM,785D,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 07 months,532000
2023-02,WOODLANDS,4 ROOM,104,WOODLANDS ST 13,10 TO 12,91,New Generation,1985,61 years 03 months,440000
2023-02,WOODLANDS,4 ROOM,322,WOODLANDS ST 32,10 TO 12,104,Model A,1994,70 years 04 months,515000
2023-02,WOODLANDS,4 ROOM,842,WOODLANDS ST 82,10 TO 12,84,Simplified,1994,70 years 05 months,455000
2023-03,WOODLANDS,4 ROOM,336,WOODLANDS AVE 1,10 TO 12,83,Simplified,1985,61 years 09 months,420000
2023-03,WOODLANDS,4 ROOM,762,WOODLANDS AVE 6,10 TO 12,103,Model A,1998,73 years 11 months,488000
2023-03,WOODLANDS,4 ROOM,758,WOODLANDS AVE 6,10 TO 12,102,Model A,1998,74 years,475000
2023-03,WOODLANDS,4 ROOM,721,WOODLANDS CIRCLE,10 TO 12,103,Model A,1997,73 years 06 months,490000
2023-03,WOODLANDS,4 ROOM,782C,WOODLANDS CRES,10 TO 12,92,Model A,2015,91 years 05 months,503000
2023-03,WOODLANDS,4 ROOM,782D,WOODLANDS CRES,10 TO 12,92,Model A,2015,91 years 03 months,500000
2023-03,WOODLANDS,4 ROOM,573C,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 04 months,543000
2023-03,WOODLANDS,4 ROOM,588,WOODLANDS DR 16,10 TO 12,91,Model A,2001,77 years 01 month,496888
2023-03,WOODLANDS,4 ROOM,889D,WOODLANDS DR 50,10 TO 12,93,Model A,2017,93 years 05 months,590000
2023-03,WOODLANDS,4 ROOM,691A,WOODLANDS DR 73,10 TO 12,93,Model A,2018,94 years 04 months,570000
2023-03,WOODLANDS,4 ROOM,691A,WOODLANDS DR 73,10 TO 12,93,Model A,2018,94 years 04 months,570000
2023-03,WOODLANDS,4 ROOM,783C,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 04 months,535000
2023-03,WOODLANDS,4 ROOM,148,WOODLANDS ST 13,10 TO 12,93,New Generation,1985,61 years,455000
2023-03,WOODLANDS,4 ROOM,335,WOODLANDS ST 32,10 TO 12,104,Model A,1985,61 years 08 months,463000
2023-03,WOODLANDS,4 ROOM,843,WOODLANDS ST 82,10 TO 12,84,Simplified,1994,70 years 03 months,460000
2023-04,WOODLANDS,4 ROOM,25,MARSILING DR,10 TO 12,91,New Generation,1977,53 years 02 months,385000
2023-04,WOODLANDS,4 ROOM,22,MARSILING DR,10 TO 12,92,New Generation,1977,53 years 03 months,420000
2023-04,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90,Model A,2002,78 years,432000
2023-04,WOODLANDS,4 ROOM,724,WOODLANDS AVE 6,10 TO 12,103,Model A,1997,73 years 06 months,490000
2023-04,WOODLANDS,4 ROOM,718,WOODLANDS AVE 6,10 TO 12,100,Model A,1997,73 years 04 months,500000
2023-04,WOODLANDS,4 ROOM,743,WOODLANDS CIRCLE,10 TO 12,100,Model A2,1997,73 years 07 months,500000
2023-04,WOODLANDS,4 ROOM,521,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,2000,76 years 03 months,508888
2023-04,WOODLANDS,4 ROOM,528,WOODLANDS DR 14,10 TO 12,106,Premium Apartment,1999,75 years 04 months,525000
2023-04,WOODLANDS,4 ROOM,530,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,1999,75 years 04 months,550888
2023-04,WOODLANDS,4 ROOM,574A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 03 months,612888
2023-04,WOODLANDS,4 ROOM,577,WOODLANDS DR 16,10 TO 12,91,Model A,2000,76 years 07 months,498000
2023-04,WOODLANDS,4 ROOM,889D,WOODLANDS DR 50,10 TO 12,93,Model A,2017,93 years 04 months,580000
2023-04,WOODLANDS,4 ROOM,555,WOODLANDS DR 53,10 TO 12,102,Model A,1999,75 years 08 months,480000
2023-04,WOODLANDS,4 ROOM,694D,WOODLANDS DR 62,10 TO 12,92,Model A,2018,94 years 05 months,556000
2023-04,WOODLANDS,4 ROOM,712,WOODLANDS DR 70,10 TO 12,99,Model A,1996,72 years 09 months,475000
2023-04,WOODLANDS,4 ROOM,717,WOODLANDS DR 70,10 TO 12,101,Model A,1997,73 years 02 months,525000
2023-04,WOODLANDS,4 ROOM,711,WOODLANDS DR 70,10 TO 12,102,Model A,1997,72 years 11 months,512000
2023-04,WOODLANDS,4 ROOM,691B,WOODLANDS DR 73,10 TO 12,93,Model A,2018,94 years 02 months,575000
2023-04,WOODLANDS,4 ROOM,639,WOODLANDS RING RD,10 TO 12,101,Model A,1999,75 years 03 months,495000
2023-04,WOODLANDS,4 ROOM,783B,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 03 months,535000
2023-04,WOODLANDS,4 ROOM,110,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,62 years 10 months,462000
2023-05,WOODLANDS,4 ROOM,8,MARSILING DR,10 TO 12,88,Improved,1976,51 years 09 months,372888
2023-05,WOODLANDS,4 ROOM,28,MARSILING DR,10 TO 12,97,New Generation,1977,53 years,410000
2023-05,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90,Model A,2002,78 years,430000
2023-05,WOODLANDS,4 ROOM,29,MARSILING DR,10 TO 12,97,New Generation,1979,55 years 06 months,396000
2023-05,WOODLANDS,4 ROOM,34,MARSILING DR,10 TO 12,98,New Generation,1978,54 years 07 months,400000
2023-05,WOODLANDS,4 ROOM,618,WOODLANDS AVE 4,10 TO 12,91,Model A2,1998,74 years 02 months,465888
2023-05,WOODLANDS,4 ROOM,758,WOODLANDS AVE 6,10 TO 12,102,Model A,1998,73 years 11 months,481888
2023-05,WOODLANDS,4 ROOM,525,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,75 years 11 months,490000
2023-05,WOODLANDS,4 ROOM,513,WOODLANDS DR 14,10 TO 12,105,Premium Apartment,1999,74 years 11 months,539000
2023-05,WOODLANDS,4 ROOM,524,WOODLANDS DR 14,10 TO 12,104,Premium Apartment,2000,75 years 11 months,530000
2023-05,WOODLANDS,4 ROOM,579,WOODLANDS DR 16,10 TO 12,90,Model A,2001,77 years,470000
2023-05,WOODLANDS,4 ROOM,604,WOODLANDS DR 42,10 TO 12,91,Model A2,1997,73 years,495000
2023-05,WOODLANDS,4 ROOM,549,WOODLANDS DR 44,10 TO 12,100,Model A,2000,76 years 01 month,485000
2023-05,WOODLANDS,4 ROOM,889C,WOODLANDS DR 50,10 TO 12,93,Model A,2017,93 years 03 months,563888
2023-05,WOODLANDS,4 ROOM,624A,WOODLANDS DR 52,10 TO 12,100,Model A,1998,74 years 06 months,518000
2023-05,WOODLANDS,4 ROOM,681A,WOODLANDS DR 62,10 TO 12,102,Premium Apartment,2000,75 years 09 months,530000
2023-05,WOODLANDS,4 ROOM,687B,WOODLANDS DR 75,10 TO 12,94,Premium Apartment,2003,78 years 10 months,490000
2023-05,WOODLANDS,4 ROOM,611,WOODLANDS RING RD,10 TO 12,101,Model A,1998,73 years 11 months,491000
2023-05,WOODLANDS,4 ROOM,785B,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 03 months,540000
2023-05,WOODLANDS,4 ROOM,784C,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 03 months,545000
2023-06,WOODLANDS,4 ROOM,615,WOODLANDS AVE 4,10 TO 12,102,Model A,1998,74 years 01 month,490000
2023-06,WOODLANDS,4 ROOM,627,WOODLANDS AVE 6,10 TO 12,96,Model A2,1998,74 years 03 months,503000
2023-06,WOODLANDS,4 ROOM,775,WOODLANDS CRES,10 TO 12,91,Model A2,1997,73 years 05 months,473000
2023-06,WOODLANDS,4 ROOM,573C,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 01 month,612388
2023-06,WOODLANDS,4 ROOM,577,WOODLANDS DR 16,10 TO 12,91,Model A,2000,76 years 06 months,480000
2023-06,WOODLANDS,4 ROOM,574B,WOODLANDS DR 16,10 TO 12,93,Model A,2018,94 years 01 month,588000
2023-06,WOODLANDS,4 ROOM,681B,WOODLANDS DR 62,10 TO 12,102,Premium Apartment,2000,75 years 09 months,525000
2023-06,WOODLANDS,4 ROOM,665,WOODLANDS RING RD,10 TO 12,85,Model A2,2000,76 years 05 months,500000
2023-06,WOODLANDS,4 ROOM,644,WOODLANDS RING RD,10 TO 12,101,Model A,1998,74 years 02 months,507000
2023-06,WOODLANDS,4 ROOM,669,WOODLANDS RING RD,10 TO 12,85,Model A2,2000,76 years 04 months,485000
2023-06,WOODLANDS,4 ROOM,784B,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 03 months,550000
2023-06,WOODLANDS,4 ROOM,785B,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 02 months,535000
2023-06,WOODLANDS,4 ROOM,783C,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 02 months,545000
2023-06,WOODLANDS,4 ROOM,784B,WOODLANDS RISE,10 TO 12,93,Model A,2018,94 years 02 months,540000
2023-06,WOODLANDS,4 ROOM,113,WOODLANDS ST 13,10 TO 12,91,New Generation,1987,62 years 10 months,465000
2023-06,WOODLANDS,4 ROOM,172,WOODLANDS ST 13,10 TO 12,91,New Generation,1985,61 years 05 months,423000
2023-06,WOODLANDS,4 ROOM,317,WOODLANDS ST 31,10 TO 12,103,Model A,1993,68 years 11 months,462000
2023-06,WOODLANDS,4 ROOM,335,WOODLANDS ST 32,10 TO 12,83,Simplified,1985,61 years 06 months,410000
2023-06,WOODLANDS,4 ROOM,426,WOODLANDS ST 41,10 TO 12,100,Model A,1997,72 years 10 months,485000
2023-06,WOODLANDS,4 ROOM,810,WOODLANDS ST 81,10 TO 12,106,Model A,1995,71 years 06 months,510000
2023-07,WOODLANDS,4 ROOM,570A,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,89 years 04 months,550000
2023-07,WOODLANDS,4 ROOM,793,WOODLANDS AVE 6,10 TO 12,100,Model A,1997,73 years 05 months,515000
2023-07,WOODLANDS,4 ROOM,760,WOODLANDS AVE 6,10 TO 12,103,Model A,1998,73 years 08 months,480000
2023-07,WOODLANDS,4 ROOM,763,WOODLANDS AVE 6,10 TO 12,102,Model A,1998,73 years 10 months,500000
2023-07,WOODLANDS,4 ROOM,791,WOODLANDS AVE 6,10 TO 12,101,Model A,1997,73 years 05 months,550000
2023-07,WOODLANDS,4 ROOM,743,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,73 years 04 months,468000
2023-07,WOODLANDS,4 ROOM,780C,WOODLANDS CRES,10 TO 12,92,Model A,2015,91 years 01 month,530000
2023-07,WOODLANDS,4 ROOM,577,WOODLANDS DR 16,10 TO 12,91,Model A,2000,76 years 05 months,490000
2023-07,WOODLANDS,4 ROOM,895B,WOODLANDS DR 50,10 TO 12,97,Model A,1997,72 years 09 months,500000
2023-07,WOODLANDS,4 ROOM,889D,WOODLANDS DR 50,10 TO 12,93,Model A,2017,93 years 01 month,605000
2023-07,WOODLANDS,4 ROOM,897A,WOODLANDS DR 50,10 TO 12,99,Model A,1997,73 years 03 months,468000
2023-07,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,92,Model A2,1998,74 years 01 month,460000
2023-07,WOODLANDS,4 ROOM,683B,WOODLANDS DR 62,10 TO 12,101,Premium Apartment,2000,75 years 07 months,538000
2023-07,WOODLANDS,4 ROOM,690E,WOODLANDS DR 75,10 TO 12,90,Premium Apartment,2004,79 years 07 months,500000
2023-07,WOODLANDS,4 ROOM,687B,WOODLANDS DR 75,10 TO 12,94,Premium Apartment,2003,78 years 08 months,550000
2023-07,WOODLANDS,4 ROOM,667,WOODLANDS RING RD,10 TO 12,90,Model A,2001,76 years 07 months,475000
2023-07,WOODLANDS,4 ROOM,640,WOODLANDS RING RD,10 TO 12,102,Model A,1999,75 years 01 month,495000
2023-07,WOODLANDS,4 ROOM,873,WOODLANDS ST 81,10 TO 12,111,Model A,1996,71 years 10 months,532000
2023-07,WOODLANDS,4 ROOM,841,WOODLANDS ST 82,10 TO 12,106,Model A,1996,72 years 02 months,495000
2023-07,WOODLANDS,4 ROOM,857,WOODLANDS ST 83,10 TO 12,105,Model A,1996,71 years 10 months,498000
2023-08,WOODLANDS,4 ROOM,25,MARSILING DR,10 TO 12,91,New Generation,1977,52 years 11 months,360000
2023-08,WOODLANDS,4 ROOM,27,MARSILING DR,10 TO 12,91,New Generation,1977,53 years 04 months,407000
2023-08,WOODLANDS,4 ROOM,205,MARSILING DR,10 TO 12,94,New Generation,1980,56 years 02 months,375000
2023-08,WOODLANDS,4 ROOM,570C,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,89 years 04 months,535000
2023-08,WOODLANDS,4 ROOM,351,WOODLANDS AVE 1,10 TO 12,106,Model A,1996,72 years 01 month,490000
2023-08,WOODLANDS,4 ROOM,571B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,89 years 03 months,550000
2023-08,WOODLANDS,4 ROOM,570C,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,89 years 04 months,550000
2023-08,WOODLANDS,4 ROOM,739,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,73 years 01 month,470000
2023-08,WOODLANDS,4 ROOM,730,WOODLANDS CIRCLE,10 TO 12,91,Model A2,1997,73 years 01 month,490000
2023-08,WOODLANDS,4 ROOM,774,WOODLANDS CRES,10 TO 12,91,Model A2,1997,73 years 03 months,460000
2023-08,WOODLANDS,4 ROOM,779,WOODLANDS CRES,10 TO 12,101,Model A,1997,73 years 03 months,495000
2023-08,WOODLANDS,4 ROOM,542,WOODLANDS DR 16,10 TO 12,101,Model A,2000,75 years 10 months,530000
2023-08,WOODLANDS,4 ROOM,575,WOODLANDS DR 16,10 TO 12,86,Model A2,2000,76 years 04 months,489000
2023-08,WOODLANDS,4 ROOM,895C,WOODLANDS DR 50,10 TO 12,99,Model A,1997,72 years 06 months,515000
2023-08,WOODLANDS,4 ROOM,895C,WOODLANDS DR 50,10 TO 12,99,Model A,1997,72 years 06 months,500000
2023-08,WOODLANDS,4 ROOM,786B,WOODLANDS DR 60,10 TO 12,91,Model A2,1997,73 years 01 month,520000
2023-08,WOODLANDS,4 ROOM,683A,WOODLANDS DR 62,10 TO 12,103,Premium Apartment,2000,75 years 07 months,540000
2023-08,WOODLANDS,4 ROOM,691C,WOODLANDS DR 73,10 TO 12,93,Model A,2018,93 years 10 months,582000
2023-08,WOODLANDS,4 ROOM,691B,WOODLANDS DR 73,10 TO 12,93,Model A,2018,93 years 10 months,590000
2023-08,WOODLANDS,4 ROOM,668,WOODLANDS RING RD,10 TO 12,91,Model A,2000,76 years 03 months,488000
2023-08,WOODLANDS,4 ROOM,668,WOODLANDS RING RD,10 TO 12,91,Model A,2000,76 years 02 months,487000
2023-08,WOODLANDS,4 ROOM,854,WOODLANDS ST 83,10 TO 12,84,Simplified,1993,69 years 02 months,430000
2023-09,WOODLANDS,4 ROOM,26,MARSILING DR,10 TO 12,91,New Generation,1977,52 years 10 months,390000
2023-09,WOODLANDS,4 ROOM,5,MARSILING DR,10 TO 12,90,Improved,1974,49 years 11 months,380000
2023-09,WOODLANDS,4 ROOM,28,MARSILING DR,10 TO 12,97,New Generation,1977,52 years 07 months,405000
2023-09,WOODLANDS,4 ROOM,351,WOODLANDS AVE 1,10 TO 12,106,Model A,1996,72 years,535000
2023-09,WOODLANDS,4 ROOM,574A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,93 years 10 months,600888
2023-09,WOODLANDS,4 ROOM,574A,WOODLANDS DR 16,10 TO 12,93,Model A,2018,93 years 09 months,580000
2023-09,WOODLANDS,4 ROOM,895C,WOODLANDS DR 50,10 TO 12,99,Model A,1997,72 years 05 months,510000
2023-09,WOODLANDS,4 ROOM,889A,WOODLANDS DR 50,10 TO 12,93,Model A,2017,92 years 11 months,585000
2023-09,WOODLANDS,4 ROOM,892A,WOODLANDS DR 50,10 TO 12,100,Model A,1996,72 years 02 months,520000
2023-09,WOODLANDS,4 ROOM,891B,WOODLANDS DR 50,10 TO 12,100,Model A,1996,72 years 02 months,538000
2023-09,WOODLANDS,4 ROOM,622,WOODLANDS DR 52,10 TO 12,102,Model A,1998,73 years 11 months,493000
2023-09,WOODLANDS,4 ROOM,714,WOODLANDS DR 70,10 TO 12,100,Model A,1997,72 years 07 months,550000
