month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2022-06,TAMPINES,4 ROOM,710,TAMPINES ST 71,10 TO 12,102,Model A,1997,74 years 01 month,540000
2022-06,TAMPINES,4 ROOM,116,SIMEI ST 1,10 TO 12,104,Model A,1988,65 years 06 months,565000
2022-06,TAMPINES,4 ROOM,869A,TAMPINES AVE 8,10 TO 12,92,Model A,2015,92 years 01 month,568000
2022-06,TAMPINES,4 ROOM,271,TAMPINES ST 21,10 TO 12,116,Model A,1984,61 years 04 months,580888
2022-06,TAMPINES,4 ROOM,161,TAMPINES ST 12,10 TO 12,113,Model A,1984,61 years 04 months,610000
2022-06,TAMPINES,4 ROOM,870A,TAMPINES ST 86,10 TO 12,93,Model A,2017,93 years 08 months,650000
2022-06,TAMPINES,4 ROOM,523D,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,92 years 03 months,665000
2022-07,TAMPINES,4 ROOM,897A,TAMPINES ST 81,10 TO 12,103,Model A,1988,65 years 01 month,500000
2022-07,TAMPINES,4 ROOM,443,TAMPINES ST 43,10 TO 12,84,Simplified,1985,62 years 06 months,505000
2022-07,TAMPINES,4 ROOM,462,TAMPINES ST 44,10 TO 12,89,Simplified,1987,64 years 01 month,505000
2022-07,TAMPINES,4 ROOM,836,TAMPINES ST 82,10 TO 12,104,Model A,1985,61 years 10 months,520000
2022-07,TAMPINES,4 ROOM,222,TAMPINES ST 24,10 TO 12,104,Model A,1985,61 years 06 months,521000
2022-07,TAMPINES,4 ROOM,266,TAMPINES ST 21,10 TO 12,109,Model A,1984,61 years 01 month,546000
2022-07,TAMPINES,4 ROOM,896,TAMPINES ST 81,10 TO 12,104,Model A,1988,65 years 03 months,555000
2022-07,TAMPINES,4 ROOM,902,TAMPINES AVE 4,10 TO 12,111,Model A,1984,61 years,600000
2022-07,TAMPINES,4 ROOM,167C,SIMEI LANE,10 TO 12,94,DBSS,2011,87 years 08 months,750000
2022-08,TAMPINES,4 ROOM,165,SIMEI RD,10 TO 12,104,Model A,1989,65 years 08 months,515000
2022-08,TAMPINES,4 ROOM,367,TAMPINES ST 34,10 TO 12,100,Model A,1997,73 years 10 months,515000
2022-08,TAMPINES,4 ROOM,434,TAMPINES ST 43,10 TO 12,108,Model A,1986,63 years 01 month,522000
2022-08,TAMPINES,4 ROOM,862A,TAMPINES ST 83,10 TO 12,104,Model A,1988,64 years 09 months,530000
2022-08,TAMPINES,4 ROOM,234,TAMPINES ST 21,10 TO 12,105,Model A,1984,61 years 05 months,538800
2022-08,TAMPINES,4 ROOM,261,TAMPINES ST 21,10 TO 12,105,Model A,1984,61 years 02 months,545000
2022-08,TAMPINES,4 ROOM,131,SIMEI ST 1,10 TO 12,104,Model A,1988,65 years 02 months,546000
2022-08,TAMPINES,4 ROOM,862,TAMPINES ST 83,10 TO 12,104,Model A,1988,64 years 10 months,550000
2022-08,TAMPINES,4 ROOM,218,TAMPINES ST 24,10 TO 12,108,Model A,1985,61 years 07 months,580000
2022-09,TAMPINES,4 ROOM,298,TAMPINES ST 22,10 TO 12,97,New Generation,1985,61 years 06 months,515000
2022-09,TAMPINES,4 ROOM,734,TAMPINES ST 71,10 TO 12,103,Model A,1997,73 years 10 months,520000
2022-09,TAMPINES,4 ROOM,419,TAMPINES ST 41,10 TO 12,89,Simplified,1985,62 years 04 months,528000
2022-09,TAMPINES,4 ROOM,487B,TAMPINES ST 45,10 TO 12,103,Model A,1989,66 years 03 months,528000
2022-09,TAMPINES,4 ROOM,719,TAMPINES ST 72,10 TO 12,100,Model A,1997,73 years 09 months,530900
2022-09,TAMPINES,4 ROOM,845,TAMPINES ST 83,10 TO 12,105,Model A,1987,64 years 04 months,535000
2022-09,TAMPINES,4 ROOM,728,TAMPINES ST 71,10 TO 12,103,Model A,1997,74 years 01 month,550000
2022-09,TAMPINES,4 ROOM,871C,TAMPINES ST 86,10 TO 12,94,Model A,2017,93 years 06 months,645000
2022-09,TAMPINES,4 ROOM,871B,TAMPINES ST 86,10 TO 12,94,Model A,2017,93 years 06 months,656888
2022-09,TAMPINES,4 ROOM,520A,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,90 years 10 months,742000
2022-09,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,90 years 09 months,750000
2022-10,TAMPINES,4 ROOM,843,TAMPINES ST 83,10 TO 12,84,Simplified,1988,64 years 04 months,470000
2022-10,TAMPINES,4 ROOM,150,SIMEI ST 1,10 TO 12,84,Simplified,1987,64 years 03 months,495000
2022-10,TAMPINES,4 ROOM,493B,TAMPINES AVE 9,10 TO 12,104,Model A,1993,69 years 10 months,500000
2022-10,TAMPINES,4 ROOM,368,TAMPINES ST 34,10 TO 12,102,Model A,1997,73 years 08 months,506000
2022-10,TAMPINES,4 ROOM,122,SIMEI ST 1,10 TO 12,84,Simplified,1988,64 years 06 months,525000
2022-10,TAMPINES,4 ROOM,814,TAMPINES ST 81,10 TO 12,104,Model A,1984,60 years 11 months,533000
2022-10,TAMPINES,4 ROOM,846,TAMPINES ST 82,10 TO 12,104,Model A,1986,62 years 04 months,553888
2022-10,TAMPINES,4 ROOM,837,TAMPINES ST 83,10 TO 12,105,Model A,1985,61 years 06 months,570000
2022-10,TAMPINES,4 ROOM,891,TAMPINES AVE 8,10 TO 12,101,Model A,1997,73 years 07 months,580000
2022-10,TAMPINES,4 ROOM,234,SIMEI ST 4,10 TO 12,104,Model A,1988,64 years 10 months,650000
2022-11,TAMPINES,4 ROOM,459,TAMPINES ST 42,10 TO 12,84,Simplified,1987,63 years 11 months,468888
2022-11,TAMPINES,4 ROOM,489A,TAMPINES ST 45,10 TO 12,104,Model A,1989,65 years 08 months,525888
2022-11,TAMPINES,4 ROOM,833,TAMPINES ST 83,10 TO 12,90,Simplified,1985,61 years 03 months,533000
2022-11,TAMPINES,4 ROOM,898A,TAMPINES ST 81,10 TO 12,104,Model A,1988,65 years 02 months,577000
2022-11,TAMPINES,4 ROOM,248,TAMPINES ST 21,10 TO 12,91,New Generation,1984,61 years 02 months,585000
2022-11,TAMPINES,4 ROOM,879A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,93 years 08 months,670000
2022-11,TAMPINES,4 ROOM,871C,TAMPINES ST 86,10 TO 12,94,Model A,2017,93 years 04 months,678000
2022-11,TAMPINES,4 ROOM,524B,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,91 years 10 months,695000
2022-12,TAMPINES,4 ROOM,836,TAMPINES ST 82,10 TO 12,84,Simplified,1985,61 years 05 months,460000
2022-12,TAMPINES,4 ROOM,470,TAMPINES ST 44,10 TO 12,84,Simplified,1986,62 years 06 months,470000
2022-12,TAMPINES,4 ROOM,133,SIMEI ST 1,10 TO 12,84,Simplified,1988,64 years 09 months,480000
2022-12,TAMPINES,4 ROOM,298,TAMPINES ST 22,10 TO 12,97,New Generation,1985,61 years 04 months,510000
2022-12,TAMPINES,4 ROOM,160,SIMEI RD,10 TO 12,104,Model A,1989,65 years 06 months,545000
2022-12,TAMPINES,4 ROOM,907,TAMPINES AVE 4,10 TO 12,104,Model A,1984,60 years 11 months,550000
2022-12,TAMPINES,4 ROOM,485B,TAMPINES AVE 9,10 TO 12,104,Model A,1989,65 years 06 months,553000
2022-12,TAMPINES,4 ROOM,807,TAMPINES AVE 4,10 TO 12,105,Model A,1984,60 years 05 months,570000
2022-12,TAMPINES,4 ROOM,925,TAMPINES ST 91,10 TO 12,104,Model A,1983,60 years 01 month,580000
2022-12,TAMPINES,4 ROOM,862A,TAMPINES ST 83,10 TO 12,104,Model A,1988,64 years 05 months,590000
2022-12,TAMPINES,4 ROOM,868A,TAMPINES AVE 8,10 TO 12,92,Model A,2015,91 years 07 months,600000
2022-12,TAMPINES,4 ROOM,842H,TAMPINES ST 82,10 TO 12,106,Model A,1995,71 years 09 months,610000
2022-12,TAMPINES,4 ROOM,123,SIMEI ST 1,10 TO 12,104,Model A,1988,65 years,635000
2022-12,TAMPINES,4 ROOM,879B,TAMPINES AVE 8,10 TO 12,93,Model A,2017,93 years 07 months,638888
2022-12,TAMPINES,4 ROOM,871B,TAMPINES ST 86,10 TO 12,93,Model A,2017,93 years 03 months,680000
2022-12,TAMPINES,4 ROOM,523B,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,91 years 09 months,680000
2022-12,TAMPINES,4 ROOM,519B,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,90 years 07 months,733888
2022-12,TAMPINES,4 ROOM,168B,SIMEI LANE,10 TO 12,94,DBSS,2011,87 years 04 months,761888
2023-01,TAMPINES,4 ROOM,256,SIMEI ST 1,10 TO 12,101,Model A,1996,73 years,618000
2023-01,TAMPINES,4 ROOM,126,SIMEI ST 1,10 TO 12,84,Simplified,1988,64 years 04 months,468000
2023-01,TAMPINES,4 ROOM,109,SIMEI ST 1,10 TO 12,104,Model A,1988,64 years 10 months,600000
2023-01,TAMPINES,4 ROOM,112,SIMEI ST 1,10 TO 12,84,Simplified,1988,64 years 01 month,500000
2023-01,TAMPINES,4 ROOM,869A,TAMPINES AVE 8,10 TO 12,92,Model A,2015,91 years 06 months,610000
2023-01,TAMPINES,4 ROOM,164,TAMPINES ST 12,10 TO 12,103,Model A,1984,60 years 11 months,535000
2023-01,TAMPINES,4 ROOM,247,TAMPINES ST 21,10 TO 12,91,New Generation,1984,60 years 05 months,555000
2023-01,TAMPINES,4 ROOM,263,TAMPINES ST 21,10 TO 12,105,Model A,1984,60 years 10 months,562000
2023-01,TAMPINES,4 ROOM,347,TAMPINES ST 33,10 TO 12,107,Model A,1996,72 years 07 months,520000
2023-01,TAMPINES,4 ROOM,323,TAMPINES ST 33,10 TO 12,109,Model A,1995,71 years 07 months,533000
2023-01,TAMPINES,4 ROOM,367,TAMPINES ST 34,10 TO 12,102,Model A,1997,73 years 05 months,532000
2023-01,TAMPINES,4 ROOM,817,TAMPINES ST 81,10 TO 12,105,Model A,1984,60 years 09 months,580000
2023-01,TAMPINES,4 ROOM,842D,TAMPINES ST 82,10 TO 12,106,Model A,1995,71 years 02 months,635000
2023-01,TAMPINES,4 ROOM,867,TAMPINES ST 83,10 TO 12,104,Model A,1989,65 years 01 month,560000
2023-02,TAMPINES,4 ROOM,153,SIMEI ST 1,10 TO 12,103,Model A,1988,64 years 04 months,548000
2023-02,TAMPINES,4 ROOM,496G,TAMPINES AVE 9,10 TO 12,106,Model A,1993,69 years 06 months,555000
2023-02,TAMPINES,4 ROOM,520A,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,90 years 05 months,790000
2023-02,TAMPINES,4 ROOM,161,TAMPINES ST 12,10 TO 12,106,Model A,1984,60 years 07 months,595000
2023-02,TAMPINES,4 ROOM,253,TAMPINES ST 21,10 TO 12,106,Model A,1984,60 years 06 months,615000
2023-02,TAMPINES,4 ROOM,272,TAMPINES ST 22,10 TO 12,103,Model A,1984,60 years 06 months,528000
2023-02,TAMPINES,4 ROOM,222,TAMPINES ST 24,10 TO 12,104,Model A,1985,60 years 11 months,575000
2023-02,TAMPINES,4 ROOM,440,TAMPINES ST 43,10 TO 12,84,Simplified,1986,62 years 04 months,440000
2023-02,TAMPINES,4 ROOM,494J,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years 10 months,660000
2023-02,TAMPINES,4 ROOM,896,TAMPINES ST 81,10 TO 12,104,Model A,1988,64 years 07 months,583000
2023-02,TAMPINES,4 ROOM,921,TAMPINES ST 91,10 TO 12,103,Model A,1984,60 years 08 months,580888
2023-03,TAMPINES,4 ROOM,168C,SIMEI LANE,10 TO 12,94,DBSS,2011,87 years,765000
2023-03,TAMPINES,4 ROOM,939,TAMPINES AVE 5,10 TO 12,104,Model A,1988,64 years 07 months,573000
2023-03,TAMPINES,4 ROOM,891,TAMPINES AVE 8,10 TO 12,101,Model A,1997,73 years 02 months,600000
2023-03,TAMPINES,4 ROOM,520A,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,90 years 03 months,738000
2023-03,TAMPINES,4 ROOM,159,TAMPINES ST 12,10 TO 12,91,New Generation,1984,60 years 04 months,545000
2023-03,TAMPINES,4 ROOM,159,TAMPINES ST 12,10 TO 12,91,New Generation,1984,60 years 04 months,588000
2023-03,TAMPINES,4 ROOM,160,TAMPINES ST 12,10 TO 12,98,New Generation,1984,60 years 02 months,543000
2023-03,TAMPINES,4 ROOM,284,TAMPINES ST 22,10 TO 12,105,Model A,1984,60 years 04 months,518888
2023-03,TAMPINES,4 ROOM,406,TAMPINES ST 41,10 TO 12,89,Simplified,1986,62 years 07 months,538888
2023-03,TAMPINES,4 ROOM,494G,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years 09 months,620000
2023-03,TAMPINES,4 ROOM,497H,TAMPINES ST 45,10 TO 12,102,Premium Apartment,1996,72 years 04 months,578000
2023-03,TAMPINES,4 ROOM,494H,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years 08 months,655000
2023-03,TAMPINES,4 ROOM,494J,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years 08 months,670000
2023-03,TAMPINES,4 ROOM,720,TAMPINES ST 72,10 TO 12,99,Model A,1997,73 years 02 months,558888
2023-03,TAMPINES,4 ROOM,884,TAMPINES ST 83,10 TO 12,104,Model A,1988,64 years 03 months,568000
2023-03,TAMPINES,4 ROOM,871A,TAMPINES ST 84,10 TO 12,104,Model A,1989,65 years 02 months,545000
2023-04,TAMPINES,4 ROOM,141,TAMPINES ST 12,10 TO 12,103,Model A,1984,60 years 06 months,560000
2023-04,TAMPINES,4 ROOM,219,TAMPINES ST 24,10 TO 12,104,Model A,1985,60 years 11 months,580000
2023-04,TAMPINES,4 ROOM,492G,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years 08 months,695000
2023-04,TAMPINES,4 ROOM,489B,TAMPINES ST 45,10 TO 12,107,Model A,1993,69 years 06 months,590000
2023-04,TAMPINES,4 ROOM,707,TAMPINES ST 71,10 TO 12,100,Model A,1997,73 years 02 months,568000
2023-04,TAMPINES,4 ROOM,869,TAMPINES ST 83,10 TO 12,104,Model A,1989,64 years 10 months,535000
2023-04,TAMPINES,4 ROOM,839,TAMPINES ST 83,10 TO 12,105,Model A,1985,61 years 02 months,570000
2023-05,TAMPINES,4 ROOM,283,TAMPINES ST 22,10 TO 12,103,Model A,1984,60 years 04 months,545000
2023-05,TAMPINES,4 ROOM,219,TAMPINES ST 24,10 TO 12,108,Model A,1985,60 years 09 months,596000
2023-05,TAMPINES,4 ROOM,456,TAMPINES ST 42,10 TO 12,84,Simplified,1987,63 years 06 months,513888
2023-05,TAMPINES,4 ROOM,440,TAMPINES ST 43,10 TO 12,103,Model A,1986,62 years 01 month,575000
2023-05,TAMPINES,4 ROOM,438,TAMPINES ST 43,10 TO 12,108,Model A,1985,61 years 08 months,550000
2023-05,TAMPINES,4 ROOM,494G,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years 07 months,650000
2023-05,TAMPINES,4 ROOM,494G,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years 07 months,665000
2023-05,TAMPINES,4 ROOM,897A,TAMPINES ST 81,10 TO 12,104,Model A,1988,64 years 03 months,568888
2023-05,TAMPINES,4 ROOM,853,TAMPINES ST 83,10 TO 12,104,Model A,1987,63 years 08 months,545000
2023-05,TAMPINES,4 ROOM,876,TAMPINES ST 84,10 TO 12,108,Model A,1988,64 years 03 months,540000
2023-06,TAMPINES,4 ROOM,106,SIMEI ST 1,10 TO 12,104,Model A,1988,64 years 05 months,592000
2023-06,TAMPINES,4 ROOM,142,SIMEI ST 2,10 TO 12,84,Simplified,1988,63 years 10 months,555000
2023-06,TAMPINES,4 ROOM,523C,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,91 years 04 months,700000
2023-06,TAMPINES,4 ROOM,523B,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,91 years 03 months,705000
2023-06,TAMPINES,4 ROOM,523C,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,91 years 02 months,716888
2023-06,TAMPINES,4 ROOM,519B,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,90 years 01 month,790000
2023-06,TAMPINES,4 ROOM,164,TAMPINES ST 12,10 TO 12,106,Model A,1984,60 years 06 months,599888
2023-06,TAMPINES,4 ROOM,162,TAMPINES ST 12,10 TO 12,103,Model A,1984,60 years 02 months,595000
2023-06,TAMPINES,4 ROOM,144,TAMPINES ST 12,10 TO 12,103,Model A,1985,60 years 10 months,570000
2023-06,TAMPINES,4 ROOM,267,TAMPINES ST 21,10 TO 12,104,Model A,1983,59 years 02 months,588888
2023-06,TAMPINES,4 ROOM,494J,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years 06 months,678000
2023-06,TAMPINES,4 ROOM,734,TAMPINES ST 71,10 TO 12,103,Model A,1997,73 years 01 month,560000
2023-06,TAMPINES,4 ROOM,731,TAMPINES ST 71,10 TO 12,103,Model A,1997,73 years,600000
2023-06,TAMPINES,4 ROOM,864A,TAMPINES ST 83,10 TO 12,104,Model A,1988,64 years 03 months,574000
2023-07,TAMPINES,4 ROOM,124,SIMEI ST 1,10 TO 12,84,Simplified,1988,63 years 08 months,500000
2023-07,TAMPINES,4 ROOM,119,SIMEI ST 1,10 TO 12,104,Model A,1988,63 years 10 months,628688
2023-07,TAMPINES,4 ROOM,861,TAMPINES AVE 5,10 TO 12,104,Model A,1988,64 years 01 month,570000
2023-07,TAMPINES,4 ROOM,522A,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,91 years 03 months,710000
2023-07,TAMPINES,4 ROOM,523C,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,91 years 01 month,720000
2023-07,TAMPINES,4 ROOM,703,TAMPINES ST 71,10 TO 12,100,Model A,1997,73 years 02 months,615000
2023-07,TAMPINES,4 ROOM,730,TAMPINES ST 71,10 TO 12,103,Model A,1997,73 years 07 months,575000
2023-07,TAMPINES,4 ROOM,814,TAMPINES ST 81,10 TO 12,105,Model A,1984,60 years 02 months,605000
2023-07,TAMPINES,4 ROOM,845,TAMPINES ST 83,10 TO 12,105,Model A,1987,63 years 07 months,565000
2023-07,TAMPINES,4 ROOM,853,TAMPINES ST 83,10 TO 12,105,Model A,1987,63 years 06 months,568000
2023-07,TAMPINES,4 ROOM,868,TAMPINES ST 83,10 TO 12,104,Model A,1989,64 years 09 months,558000
2023-07,TAMPINES,4 ROOM,881,TAMPINES ST 84,10 TO 12,103,Model A,1988,64 years 01 month,591888
2023-07,TAMPINES,4 ROOM,870A,TAMPINES ST 86,10 TO 12,93,Model A,2017,92 years 08 months,690000
2023-08,TAMPINES,4 ROOM,168A,SIMEI LANE,10 TO 12,94,DBSS,2011,86 years 08 months,830000
2023-08,TAMPINES,4 ROOM,879A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,92 years 11 months,702888
2023-08,TAMPINES,4 ROOM,164,TAMPINES ST 12,10 TO 12,103,Model A,1984,60 years 04 months,575000
2023-08,TAMPINES,4 ROOM,241,TAMPINES ST 21,10 TO 12,105,Model A,1985,60 years 05 months,596888
2023-08,TAMPINES,4 ROOM,271,TAMPINES ST 21,10 TO 12,116,Model A,1984,60 years 02 months,608000
2023-08,TAMPINES,4 ROOM,219,TAMPINES ST 24,10 TO 12,104,Model A,1985,60 years 06 months,570000
2023-08,TAMPINES,4 ROOM,357,TAMPINES ST 33,10 TO 12,107,Model A,1996,71 years 10 months,580000
2023-08,TAMPINES,4 ROOM,443,TAMPINES ST 43,10 TO 12,84,Simplified,1985,61 years 05 months,498000
2023-08,TAMPINES,4 ROOM,494G,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years 03 months,653888
2023-08,TAMPINES,4 ROOM,716,TAMPINES ST 71,10 TO 12,99,Model A,1997,72 years 08 months,572000
2023-08,TAMPINES,4 ROOM,736,TAMPINES ST 72,10 TO 12,100,Model A,1997,73 years 01 month,599000
2023-08,TAMPINES,4 ROOM,871A,TAMPINES ST 84,10 TO 12,104,Model A,1989,64 years 09 months,585000
2023-09,TAMPINES,4 ROOM,165,SIMEI RD,10 TO 12,104,Model A,1989,64 years 08 months,569000
2023-09,TAMPINES,4 ROOM,259,TAMPINES ST 21,10 TO 12,105,Model A,1985,60 years 05 months,567880
2023-09,TAMPINES,4 ROOM,388,TAMPINES ST 32,10 TO 12,105,Model A,1993,69 years,567000
2023-09,TAMPINES,4 ROOM,322,TAMPINES ST 33,10 TO 12,107,Model A,1995,71 years 01 month,548000
2023-09,TAMPINES,4 ROOM,323,TAMPINES ST 33,10 TO 12,112,Model A,1995,71 years,575000
2023-09,TAMPINES,4 ROOM,709,TAMPINES ST 71,10 TO 12,99,Model A,1997,72 years 10 months,570000
2023-09,TAMPINES,4 ROOM,704,TAMPINES ST 71,10 TO 12,99,Model A,1997,72 years 10 months,590000
2023-09,TAMPINES,4 ROOM,741,TAMPINES ST 72,10 TO 12,102,Model A,1997,73 years 03 months,565000
2023-09,TAMPINES,4 ROOM,856,TAMPINES ST 82,10 TO 12,84,Simplified,1986,61 years 08 months,541000
2023-09,TAMPINES,4 ROOM,837,TAMPINES ST 83,10 TO 12,105,Model A,1985,60 years 07 months,590000
2023-09,TAMPINES,4 ROOM,871C,TAMPINES ST 86,10 TO 12,94,Model A,2017,92 years 05 months,680000
2023-10,TAMPINES,4 ROOM,224,SIMEI ST 4,10 TO 12,106,Model A,1989,64 years 09 months,590000
2023-10,TAMPINES,4 ROOM,805,TAMPINES AVE 4,10 TO 12,92,New Generation,1985,60 years 06 months,563000
2023-10,TAMPINES,4 ROOM,879A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,92 years 08 months,708000
2023-10,TAMPINES,4 ROOM,869B,TAMPINES AVE 8,10 TO 12,92,Model A,2015,90 years 09 months,660000
2023-10,TAMPINES,4 ROOM,274,TAMPINES ST 22,10 TO 12,105,Model A,1984,59 years 10 months,568888
2023-10,TAMPINES,4 ROOM,346,TAMPINES ST 33,10 TO 12,107,Model A,1996,71 years 09 months,525000
2023-10,TAMPINES,4 ROOM,352,TAMPINES ST 33,10 TO 12,107,Model A,1996,71 years 11 months,525000
2023-10,TAMPINES,4 ROOM,446,TAMPINES ST 42,10 TO 12,105,Model A,1985,60 years 09 months,585000
2023-10,TAMPINES,4 ROOM,487C,TAMPINES ST 45,10 TO 12,103,Model A,1990,65 years 05 months,570000
2023-10,TAMPINES,4 ROOM,494G,TAMPINES ST 45,10 TO 12,93,Model A,2018,94 years 01 month,678000
2023-10,TAMPINES,4 ROOM,494H,TAMPINES ST 45,10 TO 12,93,Model A,2018,94 years 01 month,690000
2023-10,TAMPINES,4 ROOM,852,TAMPINES ST 82,10 TO 12,103,Model A,1985,60 years 08 months,603333
2023-10,TAMPINES,4 ROOM,910,TAMPINES ST 91,10 TO 12,106,Model A,1984,60 years,595000
2023-11,TAMPINES,4 ROOM,168A,SIMEI LANE,10 TO 12,94,DBSS,2011,86 years 05 months,828000
2023-11,TAMPINES,4 ROOM,108,SIMEI ST 1,10 TO 12,104,Model A,1988,63 years 08 months,607000
2023-11,TAMPINES,4 ROOM,141,SIMEI ST 2,10 TO 12,104,Model A,1989,64 years 04 months,593888
2023-11,TAMPINES,4 ROOM,878A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,92 years 08 months,700000
2023-11,TAMPINES,4 ROOM,868B,TAMPINES AVE 8,10 TO 12,92,Model A,2015,90 years 08 months,655000
2023-11,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,10 TO 12,83,DBSS,2014,89 years 08 months,800000
2023-11,TAMPINES,4 ROOM,144,TAMPINES ST 12,10 TO 12,112,Model A,1985,60 years 05 months,590000
2023-11,TAMPINES,4 ROOM,275,TAMPINES ST 22,10 TO 12,105,Model A,1985,60 years 03 months,580000
2023-11,TAMPINES,4 ROOM,421,TAMPINES ST 41,10 TO 12,105,Model A,1985,60 years 08 months,588588
2023-11,TAMPINES,4 ROOM,444,TAMPINES ST 42,10 TO 12,108,Model A,1985,60 years 07 months,538000
2023-11,TAMPINES,4 ROOM,494H,TAMPINES ST 45,10 TO 12,93,Model A,2018,94 years 01 month,670000
2023-11,TAMPINES,4 ROOM,494J,TAMPINES ST 45,10 TO 12,92,Model A,2018,94 years,700000
2023-11,TAMPINES,4 ROOM,733,TAMPINES ST 71,10 TO 12,103,Model A,1997,72 years 08 months,572000
2023-11,TAMPINES,4 ROOM,714,TAMPINES ST 71,10 TO 12,100,Model A,1997,72 years 04 months,592500
2023-11,TAMPINES,4 ROOM,925,TAMPINES ST 91,10 TO 12,104,Model A,1983,59 years 02 months,600000
2023-12,TAMPINES,4 ROOM,879A,TAMPINES AVE 8,10 TO 12,93,Model A,2017,92 years 07 months,745000
2023-12,TAMPINES,4 ROOM,869A,TAMPINES AVE 8,10 TO 12,92,Model A,2015,90 years 06 months,688888
2023-12,TAMPINES,4 ROOM,249,TAMPINES ST 21,10 TO 12,104,Model A,1984,59 years 10 months,620000
2023-12,TAMPINES,4 ROOM,227,TAMPINES ST 23,10 TO 12,93,New Generation,1986,61 years 04 months,605000
2023-12,TAMPINES,4 ROOM,215,TAMPINES ST 23,10 TO 12,93,New Generation,1985,60 years 10 months,566000
2023-12,TAMPINES,4 ROOM,605A,TAMPINES ST 61,10 TO 12,92,Model A,2020,95 years 02 months,730000
2023-12,TAMPINES,4 ROOM,605A,TAMPINES ST 61,10 TO 12,92,Model A,2020,95 years 02 months,718000
2023-12,TAMPINES,4 ROOM,887,TAMPINES ST 81,10 TO 12,108,Model A,1988,63 years 09 months,578888
2023-12,TAMPINES,4 ROOM,841,TAMPINES ST 83,10 TO 12,103,Model A,1986,61 years 07 months,592000
2024-01,TAMPINES,4 ROOM,107,SIMEI ST 1,10 TO 12,104,Model A,1988,63 years 10 months,588000
2024-01,TAMPINES,4 ROOM,232,SIMEI ST 4,10 TO 12,104,Model A,1989,64 years 07 months,580000
2024-01,TAMPINES,4 ROOM,890B,TAMPINES AVE 1,10 TO 12,93,Model A,2015,90 years 09 months,760888
2024-01,TAMPINES,4 ROOM,805,TAMPINES AVE 4,10 TO 12,91,New Generation,1985,60 years 03 months,555000
2024-01,TAMPINES,4 ROOM,237,TAMPINES ST 21,10 TO 12,104,Model A,1984,59 years 10 months,638000
2024-01,TAMPINES,4 ROOM,262,TAMPINES ST 21,10 TO 12,110,Model A,1984,60 years,573168
2024-01,TAMPINES,4 ROOM,230,TAMPINES ST 24,10 TO 12,99,New Generation,1985,60 years 02 months,578000
2024-01,TAMPINES,4 ROOM,355,TAMPINES ST 33,10 TO 12,107,Model A,1996,71 years 03 months,575000
2024-01,TAMPINES,4 ROOM,367,TAMPINES ST 34,10 TO 12,100,Model A,1997,72 years 05 months,556000
2024-01,TAMPINES,4 ROOM,416,TAMPINES ST 41,10 TO 12,84,Simplified,1987,62 years 03 months,508000
2024-01,TAMPINES,4 ROOM,446,TAMPINES ST 42,10 TO 12,104,Model A,1985,60 years 06 months,568000
2024-01,TAMPINES,4 ROOM,467,TAMPINES ST 44,10 TO 12,104,Model A,1987,62 years 05 months,628000
2024-01,TAMPINES,4 ROOM,489C,TAMPINES ST 45,10 TO 12,104,Model A,1989,64 years 06 months,548000
2024-01,TAMPINES,4 ROOM,606B,TAMPINES ST 61,10 TO 12,92,Model A,2020,95 years 02 months,730000
2024-01,TAMPINES,4 ROOM,605C,TAMPINES ST 61,10 TO 12,92,Model A,2020,95 years 02 months,695000
2024-01,TAMPINES,4 ROOM,709,TAMPINES ST 71,10 TO 12,99,Model A,1997,72 years 06 months,592000
2024-01,TAMPINES,4 ROOM,842D,TAMPINES ST 82,10 TO 12,108,Model A,1995,70 years 02 months,635000
